"(Intercept)","`1`","`10`","`11`","`12`","`13`","`14`","`15`","`16`","`17`","`18`","`19`","`2`","`20`","`3`","`4`","`5`","`6`","`7`","`8`","`9`","sim","n"
1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,1.57256141184688e-118,59,20
7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,7.69693010224779e-118,60,20
2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,3.45791701434686e-94,2.37990272585416e-116,2.37990272585416e-116,2.37990272585416e-116,61,20
9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,9.2047442503953e-122,62,20
6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,6.15028568987098e-119,63,20
3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,3.88310110663206e-120,64,20
4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,4.75732473939037e-118,65,20
5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,5.51332506614853e-117,66,20
7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,7.23374736793921e-119,67,20
7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,7.59105717304668e-118,68,20
6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,6.05957002013288e-118,69,20
1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,1.12428063335895e-118,70,20
1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,1.38804228991312e-117,71,20
3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,3.26233386396196e-120,72,20
2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,2.55064153293675e-119,73,20
1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,1.0018760337206e-120,74,20
2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,2.84732294300303e-118,75,20
1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,1.06537022621873e-120,76,20
6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,9.81282180146779e-116,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,6.5949068132241e-119,77,20
4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,4.27863668722566e-116,78,20
5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,5.15217387787077e-120,79,20
1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,1.1296613640986e-117,80,20
5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,5.74095963086841e-121,81,20
1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,1.05002425559898e-117,82,20
9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,9.48105639557253e-116,83,20
3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,3.84593635547572e-120,84,20
1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,1.10148577288135e-118,85,20
2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,2.12855396079759e-118,86,20
1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,1.01008214975117e-117,87,20
9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,9.82922992897935e-121,88,20
4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,4.62604063675716e-119,89,20
1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,1.16404767582358e-112,90,20
4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,4.73682729256029e-117,91,20
5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,5.1170253948451e-120,92,20
1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,1.10759973958857e-117,93,20
3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,2.23447925520601e-94,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,3.68157236019702e-117,94,20
1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,1.04556469321594e-119,95,20
1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,1.33961144413587e-117,96,20
5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,5.02565081457679e-120,97,20
5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,5.5123499480625e-117,98,20
2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,2.01973998606359e-120,99,20
5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,5.99597596151181e-120,100,20
