"(Intercept)","`1`","`10`","`11`","`12`","`13`","`14`","`15`","`16`","`17`","`18`","`19`","`2`","`20`","`3`","`4`","`5`","`6`","`7`","`8`","`9`","sim","n"
3.49133293806625e-96,1.97131687778285e-74,3.75330468427225e-96,2.06860576989167e-96,4.86443685945558e-96,9.81977712325977e-96,6.19071645424701e-95,1.84017075903285e-96,2.89617037293495e-96,3.66828229489164e-96,3.39649072998418e-96,1.9561874499614e-96,2.63865664758974e-53,1.07929146470052e-95,3.06564355953826e-25,1.70449917944821e+50,3.74108313949184e+114,1.00133671915728e+155,7.82115630461646e+194,2.30863531061571e-96,2.51493939070013e-96,59,400
6.97392133604382e-93,5.13199855754228e-67,1.52723435918893e-92,7.17490790061274e-93,6.95937767836636e-93,5.13215043766008e-92,1.16286386925359e-92,8.93815054378278e-93,1.37138549736493e-92,7.20041985742411e-93,9.98587132095224e-93,6.98569269837124e-93,2.8556219396573e-58,1.08001594220636e-92,1.00162972537427e-25,7.63113781628676e+45,3.72989981481377e+112,3.05517816541019e+159,4.43521494670321e+194,8.49381981890278e-93,5.43027610507733e-92,60,400
8.90295106419712e-92,3.11281555133346e-76,5.74793502604164e-92,7.35816862287207e-92,9.63750177992615e-92,5.67338495869039e-92,7.4115762706745e-92,5.62799058868246e-92,1.9185239224235e-91,8.03897188031141e-92,6.06579784214756e-92,1.30624958796477e-91,1.26417637271448e-57,6.18124291387126e-92,3.75055426712345e-35,2.69735985823925e+52,1.46469528956043e+112,1.21925160593084e+154,7.99777216870369e+186,6.84291746972114e-92,5.78352273893634e-92,61,400
2.44988011880032e-99,4.7789026501492e-74,2.84038402945855e-99,3.03027329212828e-99,2.24720401705475e-99,3.42046470131971e-99,2.29258668198136e-99,2.95440680765643e-99,2.25272976931893e-99,2.25040441916785e-99,2.78061845509103e-99,2.62949057460944e-99,2.49118996356018e-67,2.33780020378005e-99,1.11282848174799e-37,4.67867908434395e+57,3.52696769983454e+95,8.07725309648326e+159,1.181441099329e+193,2.3879465687349e-99,2.33804495411363e-99,62,400
9.39977220781821e-91,1.54952123939449e-68,7.15210871335706e-91,9.04352220911947e-91,2.71149091918905e-90,2.06331607753953e-90,2.0266933253907e-90,7.05825709997764e-91,9.35598691195781e-91,1.49405715522632e-90,2.41592049252801e-90,7.23129277252155e-91,2.97738435334648e-62,7.08006679505121e-91,5.2944539268127e-35,2.39526044070083e+53,1.74529732974309e+101,1.02106594155848e+148,2.85579059600955e+196,7.04678762687637e-91,3.58729692245795e-90,63,400
6.46422750322249e-96,3.28828388198916e-81,8.01572142868471e-96,1.07455957728904e-95,6.44767650675962e-96,6.58003783752726e-96,1.9817378952065e-95,6.63374857674093e-96,1.03200958778035e-95,6.55649855404534e-96,1.89150283703761e-95,1.75056868596791e-95,2.34604055995054e-64,7.26296400969414e-96,2.94567278855384e-35,1.16527503749825e+59,9.75188877736362e+108,1.66062000367234e+159,7.19246350367547e+204,7.71449897563335e-96,6.75501441402866e-96,64,400
1.96834049367972e-92,3.47182726494409e-74,9.80150005085465e-93,1.0015326994303e-92,1.07933146983011e-92,1.09682245112903e-92,1.42091074095017e-92,1.15444357518196e-92,1.14188742992725e-92,1.77793660884583e-92,7.53284393140113e-92,1.18866835769239e-92,5.24321829602747e-65,3.01307270308058e-92,5.69923848178443e-28,1.1790261173953e+43,5.72457222123643e+114,6.30440067437818e+151,2.22114942621453e+193,1.91190675726743e-90,1.19057940990207e-92,65,400
1.41894101500421e-87,7.05021577383286e-65,1.72126767337592e-87,1.2470800922763e-87,1.11124557131309e-87,1.16393403291419e-87,1.14747108595893e-87,1.9252821335196e-86,1.3644286645473e-87,1.15478976988494e-87,1.28641958879489e-87,4.79216367762665e-87,1.52128187971865e-60,1.44602249764688e-87,1.01493004070681e-26,3.32339073477884e+46,9.89835775396509e+106,7.73469906019651e+161,4.29207282576315e+191,2.50803645678262e-87,1.99144113249438e-87,66,400
1.14258009241392e-92,2.75815021315135e-77,1.19027158506514e-92,1.28253048245733e-92,1.42586589709529e-92,1.23604329614677e-92,1.30571590345945e-92,1.12340268711337e-92,5.62856974462401e-91,2.72037029550495e-92,1.14881459055901e-92,2.91855219989056e-92,8.86987673309457e-53,3.04659464616899e-92,1.50853305742989e-25,2.61391950192581e+38,3.48570496331106e+108,3.64675606210636e+146,3.87426655683943e+186,2.03584138807974e-92,5.98841950737063e-92,67,400
2.11794803476784e-92,5.89785828914612e-75,1.79548810277869e-92,6.30663887612519e-92,1.0618237949658e-92,1.84264050241874e-92,1.07645633016015e-92,2.38513520890931e-92,1.06873865843034e-92,2.14758250860141e-92,1.91987422631438e-92,1.38606909303289e-92,5.69876199671375e-55,3.28227316269843e-92,5.93124400150506e-33,7.91984389477585e+54,1.68106270915314e+113,3.07796510722836e+154,2.49260581579075e+202,1.06771252111885e-92,1.72211037021971e-92,68,400
1.69121196032356e-92,2.64089531803985e-76,3.74689961442018e-92,2.13289614444887e-92,2.5530379161919e-92,1.42404556838934e-92,1.81860315484823e-92,1.39874131630945e-92,1.46710529514022e-92,2.50293133659123e-92,1.82038030805726e-92,2.35227750127089e-92,3.31852332284394e-65,4.76458467927321e-92,1.33927392682774e-32,3.86303636830114e+37,4.5292740573431e+98,1.57094579547971e+159,6.26143177870539e+185,1.41610561454769e-92,1.42555085502869e-92,69,400
3.49982143305248e-93,6.31309576086168e-71,3.37637726633023e-93,3.40578515404427e-93,3.48556099268815e-93,5.54467132613729e-93,6.26131681797036e-93,5.45500393489978e-93,9.60007054491884e-93,9.06328809199307e-93,4.92943519065001e-93,3.89674439629241e-93,1.62663506690373e-62,3.40192699819619e-93,8.89186092178049e-25,6.86438884555244e+38,1.01760367400744e+103,2.51073588490638e+159,8.08765380037267e+190,4.24450639988909e-93,4.32210369736788e-93,70,400
9.71790822062745e-101,1.22990550167765e-70,6.55750590787079e-101,6.53838363212252e-101,7.14378341339997e-101,7.02026152169174e-101,6.16158657657951e-101,8.58211623887458e-101,3.83098759067331e-100,6.28642626415315e-101,8.4694234898321e-101,1.38982734665962e-100,1.27386368638837e-55,1.43975805421831e-100,3.60493993419496e-30,7.63074023257821e+62,6.85117344386372e+112,2.1896620979644e+158,1.14131114872968e+200,6.18634391128015e-101,6.46109911912996e-101,71,400
6.67555231217487e-93,2.47919000917299e-71,7.45909287855195e-93,1.23213091587308e-92,8.3968796701919e-93,7.35733204521306e-93,6.69162700523033e-93,6.2288881804363e-93,8.76576275421572e-93,6.51062222565665e-93,4.84791874990785e-91,1.09476373433901e-92,6.55299411192831e-65,1.05363252376774e-92,2.64097293543552e-34,6.73964123490558e+54,3.9264612213044e+120,2.96078794566627e+156,5.54505575483041e+198,7.46407982000582e-92,6.80348764561275e-93,72,400
3.10444821117567e-101,5.84820475068473e-67,3.97842499767219e-101,3.12664883878624e-101,1.53511244474635e-100,3.21281393150108e-101,3.71083453416301e-101,3.1321867486527e-101,4.08350168784053e-101,7.77402552572189e-101,3.21006729688153e-101,8.90476745395486e-101,1.94482467945696e-59,9.1842618649509e-101,3.20503682050302e-29,4.46626713004926e+49,1.05454419721403e+122,6.19524744956085e+165,3.56477631794563e+200,3.09042319782033e-101,3.02319285882252e-101,73,400
2.20615703577283e-93,1.22145905195081e-75,1.7281075049609e-94,1.43805049842883e-94,1.40921412258784e-94,3.50277878124574e-94,2.32476792917404e-94,1.42261792619097e-94,1.49454869781231e-94,3.51033271964171e-94,2.02825960850168e-94,5.18952049874162e-94,6.38248965713543e-67,1.41131492809929e-94,5.2204513488274e-29,1.2497836654437e+54,6.38496789920259e+122,1.19439843017272e+155,2.26374977630383e+198,1.55883027129263e-94,2.90267278520331e-94,74,400
1.04842061804835e-92,6.4340495892407e-72,6.98392829946446e-93,1.17878305157631e-92,6.6476586414645e-93,8.5072296221185e-93,8.44557379071244e-93,1.46093313895054e-92,8.58737957511332e-93,6.63923945494909e-93,1.26503870180617e-92,1.71575992017954e-92,2.04265863365516e-66,1.34617699831406e-92,1.34556775187524e-27,2.09020872828643e+47,2.08874544378628e+117,1.04553865225467e+162,1.7820424030462e+201,1.03046930485013e-92,8.88620199813902e-93,75,400
1.35107418313633e-92,1.42908431554409e-71,1.84034103041537e-92,9.75219549891239e-93,1.24929783539039e-92,1.22982181166737e-92,9.5864520749084e-93,9.94931490827955e-93,2.87045753593197e-92,2.16774772266037e-92,1.58729286774075e-92,6.25141372435237e-92,1.83989671756984e-52,1.40494199514965e-92,6.72820035067898e-32,9.54447690626734e+41,8.0173348730708e+111,1.04415199053818e+157,1.01074295381545e+200,9.3402378900092e-93,1.00406830853868e-92,76,400
1.51483991773615e-90,5.91156837711342e-72,5.31680116026266e-91,4.06643104307881e-91,4.07198561742367e-91,2.37998967293866e-90,5.12820143304832e-91,5.13552185897049e-91,4.31154949148993e-91,4.56980439170129e-90,4.15661590422589e-91,4.57524579244114e-91,7.32870337100738e-66,4.35395204804888e-91,1.40668776893005e-31,2.04578324584799e+44,6.83789873246318e+105,4.51616588561301e+148,3.87464168163823e+188,5.81298143875874e-91,4.4115399428104e-91,77,400
1.88320278408107e-91,9.40479996933261e-72,1.11319080571378e-91,2.78543672567039e-91,8.95855868664098e-92,1.27669064787253e-91,1.22991994760052e-91,8.18384908676471e-91,2.1323338525555e-91,4.7537673263653e-91,1.42886268101276e-91,9.32261662519349e-92,1.90749693699409e-61,1.08812514260924e-91,8.28193676308633e-36,2.19963764438968e+57,4.37035466600413e+104,2.2522531812179e+162,4.02412672545963e+200,1.03335845467366e-91,1.25971142848052e-90,78,400
1.58330211846903e-95,3.17330167337088e-78,1.75844288981501e-95,1.81906603542629e-95,1.19523509750295e-95,2.51890088580096e-95,7.77343550714846e-95,1.32610570024325e-95,1.2470088198721e-95,1.35249240618297e-95,1.19494858639287e-95,2.19991864606217e-95,5.31774343588965e-58,3.02402576387364e-95,2.94881228946735e-26,6.27691652130339e+54,3.67950600481425e+114,2.03500348977801e+162,1.08933077397059e+203,2.34422887934891e-95,1.32190775841762e-95,79,400
1.90211913213111e-94,4.03034466757727e-76,1.68777005672912e-94,5.4532952286687e-94,1.72794581734192e-94,1.70235763870931e-94,2.06265948741271e-94,2.29434198283829e-94,2.10157753511688e-94,1.94203169641682e-94,1.74911358303351e-94,1.81542544549203e-94,7.41745927437054e-60,4.4479315588911e-94,1.36991024865069e-34,1.59942112435523e+55,1.2488076139876e+110,7.22629456059635e+156,5.44776154807015e+197,1.75783156914938e-94,2.7268255230584e-94,80,400
8.63982727294502e-95,3.60722775144724e-77,1.14752260843408e-94,1.2834831285367e-94,3.48806373132997e-94,1.19469797662914e-94,8.35015600632369e-95,8.37266136199596e-95,1.15806041734253e-94,8.00093625009674e-95,1.36363534894181e-94,7.70715432582812e-95,9.74797157670811e-58,2.60070977179238e-94,3.13544311313211e-27,2.29213935117182e+48,4.27210996271257e+116,9.84808898247762e+155,4.52594721756955e+204,7.95303306610447e-95,1.0727278675573e-94,81,400
2.50384015960022e-94,8.57237066739446e-74,3.12744909268028e-94,2.32475188859862e-94,8.50038758806705e-94,3.14370769195839e-94,1.73540640148368e-94,1.83135621882034e-92,1.81153163969615e-94,1.94930330077903e-94,2.05452101929762e-94,3.68225343292482e-94,1.98517981924839e-56,3.31381156357627e-93,8.44482176975178e-29,1.60632308569489e+54,6.83148825147071e+116,1.54152048290228e+168,6.59756187649856e+195,2.02955122950207e-93,4.21093030364399e-94,82,400
5.56821170089531e-93,9.64983821422389e-76,6.1069791518535e-93,5.43711479330288e-93,1.51069950244147e-92,9.40793852875677e-93,1.49908088945777e-92,1.09945016889822e-92,5.53434641365556e-93,4.4136973207354e-92,1.88759606885956e-91,6.28678915154001e-93,1.89002442419883e-62,5.31369401783881e-93,6.47930672512909e-31,1.84701750025539e+49,1.06817966020816e+111,1.02102039673171e+166,1.81161181010405e+194,5.28889274683979e-93,5.05873902115508e-93,83,400
1.55751899654337e-91,1.2754470235704e-71,1.22855729268289e-91,1.17130958895634e-91,1.21496151480233e-91,1.22598313711582e-91,1.45165412545362e-91,1.23762676917433e-91,1.42137106867317e-91,3.46662300781489e-91,1.88990895027484e-91,2.12705188588605e-91,2.07777881924061e-67,1.94510804535036e-91,1.02548344166891e-37,4.60229549383781e+45,3.46527273969697e+100,3.85657866007952e+145,2.04786105724071e+177,1.50046123996476e-91,1.18395041715501e-91,84,400
1.34709363457576e-93,1.94836770552097e-64,1.44229927172355e-93,1.98922044644061e-93,1.13638987751645e-93,1.15142057679916e-93,2.03180433607228e-93,9.71867682553836e-94,1.02147925011877e-93,1.12295929998141e-93,1.04903602518258e-93,9.03176727274434e-94,4.19576771072369e-60,4.00142765124358e-93,7.26633849353339e-26,3.43862672982964e+54,4.49753154557885e+120,6.44518571060705e+160,6.30043352105192e+197,7.98201033104506e-93,1.04224047424894e-93,85,400
2.17082905864752e-91,2.64660201509708e-72,2.13396386230994e-91,1.58714389638794e-91,1.55093879327194e-91,9.71100041101088e-92,1.31251814531406e-91,4.25229438494104e-91,1.94386423947803e-91,6.29027653357746e-91,8.03859559301989e-91,4.74462376708123e-91,2.0441912078052e-57,2.30354312055567e-91,1.40561801532808e-17,4.31814733933894e+51,1.673884450955e+114,7.08726510069495e+147,2.904765492051e+209,2.03247678448669e-91,1.42156753741189e-91,86,400
6.62078899298833e-95,5.02087104253172e-76,6.61902107949625e-95,7.61351731454095e-95,1.34448128965752e-94,1.2290909276076e-94,7.55151239789827e-95,7.75732832628669e-95,6.95640557464115e-95,6.8281426948385e-95,6.64054190563918e-95,2.70502208357246e-94,2.6829832824308e-62,6.97041920204999e-95,5.11065563520721e-29,1.43198003495161e+61,1.52380697643743e+120,1.3612507091816e+158,3.21258580766137e+194,6.75616702909763e-95,6.95397525381166e-95,87,400
2.06456300936317e-95,7.3464419663792e-77,1.142432747009e-96,8.19747184511179e-97,7.74872115207029e-97,8.92700619088801e-96,6.80673362312178e-95,7.84507789289462e-97,9.44252770910438e-97,8.02029081613659e-97,9.83591041217422e-97,9.15474514183593e-97,1.19335259294013e-66,1.7651586733003e-96,2.86588031639796e-33,1.37662151439305e+56,4.35664631623513e+99,3.23946943997123e+165,7.03407039544797e+195,7.81035783318833e-97,7.6937584628111e-97,88,400
5.99046914913407e-93,1.39196855062163e-74,1.13090418026189e-92,5.9774829312152e-93,2.0743977136199e-92,7.33423298873155e-93,6.30015681360805e-93,1.26388348035132e-92,1.02835150406977e-92,1.64204569703565e-92,7.43829745788554e-93,8.59628622146857e-93,3.30649999559128e-53,6.3339842439759e-93,2.5480936344787e-31,8.89693417795147e+32,1.65299322050943e+101,2.82854239140643e+153,1.97659366117764e+201,9.08272681458567e-93,1.23846190338572e-92,89,400
1.7786494659022e-98,3.61526958737466e-79,1.15301951106936e-98,1.16007189790339e-98,2.11299375974616e-98,2.92079648081564e-98,1.41429229254776e-98,1.1601691094172e-98,1.36447050845468e-98,1.54145075266157e-98,3.20531571149016e-98,1.15150703204422e-98,7.92958366496349e-57,1.35572479325133e-98,1.2177461208956e-27,4.9128227693545e+48,7.52797149315949e+109,2.24456062978574e+167,1.43912829893278e+197,1.15105649328873e-98,1.2999935901652e-98,90,400
1.53461921505514e-91,2.87276575873332e-72,8.69277387760726e-92,8.58027111592073e-92,8.60910582535946e-92,2.80948036668883e-91,8.29459201590661e-92,1.19714107655603e-91,7.7213522446038e-92,3.04735602218216e-91,1.67631518843475e-91,8.35129827352793e-92,2.80898264115182e-61,7.13048088920364e-92,1.91356108223255e-28,1.60504930027606e+45,3.40696578323988e+103,2.47155691448243e+152,5.79963372355697e+197,9.43453103863099e-92,8.28842897282696e-92,91,400
2.7378714654755e-93,9.40926537336479e-76,1.26386370521731e-93,2.35011025609099e-93,1.81898657067122e-93,7.73403403113503e-94,2.00410667101193e-93,1.31054198367317e-93,7.53514984397605e-94,9.54098284924069e-94,1.19902327303426e-93,7.42660683902241e-94,4.41337948786915e-59,1.08226131651927e-93,4.98688781095011e-35,1.71982865118429e+47,1.03749349274295e+115,1.06980901001843e+145,1.15963166041514e+191,7.51467691961302e-94,7.41797137808813e-94,92,400
1.71711617218762e-93,1.34459520535617e-77,1.56811340460472e-93,3.93307746050421e-93,1.90843331448407e-93,1.33253522431233e-92,1.64692521787202e-93,1.91000391900355e-93,2.24184859198649e-93,1.49521582481845e-93,2.0320880201004e-93,2.28293614662148e-93,1.25660311648271e-62,2.91086651560033e-93,7.64848001911247e-21,5.91717454088422e+49,1.4233134285911e+113,7.44960702269663e+152,8.45737051181586e+183,1.56305674770797e-93,1.6278360576859e-93,93,400
2.07789695713067e-96,2.12292407976491e-78,2.87371266630601e-96,2.12382439615084e-96,2.04483406527848e-96,2.39084566254422e-96,2.49807751521873e-96,2.29812709043562e-96,2.50587458985708e-96,3.72819383692771e-96,2.01974628792779e-96,2.23592808299337e-96,7.54881160276141e-62,2.05995864919102e-96,9.68846482219709e-26,7.56389221178547e+46,5.15688395302761e+111,2.29931225071208e+160,1.90315989690956e+194,5.00902943483719e-96,6.81159847497123e-96,94,400
4.91607620047829e-95,9.54468152619978e-79,1.82324819171524e-94,7.68814290879021e-96,7.72019991486645e-96,1.32192243420252e-95,8.17996470050311e-96,9.29812373101322e-96,7.95010540502994e-95,7.65903258835139e-96,7.77257782883329e-96,1.33727392993353e-95,3.27939323790141e-61,8.90911321906913e-95,3.6991555791982e-36,7.63906661979439e+62,4.1898240374754e+119,7.94898292811604e+160,5.59589250745693e+191,1.84433834668846e-95,7.92554744061235e-96,95,400
1.49990366498997e-94,3.5144043908704e-63,2.21909063235253e-94,5.04485308448306e-94,1.28155105392973e-94,1.53476977499409e-94,2.14390649310443e-94,5.68407943163419e-94,1.26817131360483e-94,1.4470084682168e-94,1.55174718414242e-94,1.32858191654251e-94,8.69742054602601e-63,1.83497128397583e-94,2.68012520283418e-28,1.50718788675216e+53,5.78639317835054e+94,2.57056570137082e+158,4.3083556023576e+190,1.27009490493728e-94,1.59607666860192e-94,96,400
8.84848258698777e-94,1.22921629192868e-70,9.02999803033773e-94,8.86646081642053e-94,1.08970317324758e-93,1.2344779680258e-93,4.28311960587038e-93,1.33525232757291e-93,7.45242103424584e-93,1.44268599822032e-93,1.32936764554384e-93,1.3019009322979e-93,5.39545561793827e-64,1.07243157755119e-93,1.05993680651021e-38,3.49777585943692e+54,5.91124068341998e+107,1.69204080465851e+151,2.27750863595061e+183,6.16475264489383e-93,1.22976746326034e-93,97,400
1.55365349364411e-87,6.21945869471132e-70,1.92182275429558e-87,1.56788976798112e-87,2.64675135943804e-87,1.54181586878085e-87,1.72096732347176e-87,2.43436600690066e-87,1.98505289046466e-87,1.735782760984e-87,1.55257901255067e-87,8.56450099676908e-87,5.86452892097601e-52,2.55804348426e-87,2.80979804283564e-33,4.9728734732236e+41,3.90288713763568e+97,4.74589580963102e+146,2.73107183655215e+183,2.74343670949552e-85,1.56545470476693e-87,98,400
2.97405818064524e-93,3.14324234439062e-73,7.97253000441903e-94,9.8865104312358e-94,8.30195617217207e-94,8.30184139653566e-94,8.02064700412193e-94,7.98081065176519e-94,8.90571304527689e-94,8.8560126134875e-94,7.96626192963596e-94,7.88273226782927e-94,8.80968000061653e-56,7.77087017953356e-94,5.23180135597271e-33,1.97558928769134e+51,4.99989236906774e+105,4.04811287527257e+158,6.16591652920109e+188,8.18625469811204e-93,9.14238247746496e-94,99,400
2.52426462567011e-93,1.18776517158019e-73,2.07070982092033e-93,2.0898859763533e-93,3.32121916822576e-93,4.76676632694569e-93,8.06604621785784e-93,2.74640378148799e-93,3.02553480035846e-93,4.10814468937014e-93,2.76171580512311e-92,2.23144453880788e-93,1.25896878350985e-64,2.19595225712767e-93,5.08237756843423e-25,5.18927143258594e+48,1.12509879735702e+111,2.53034374746707e+160,3.3739938069487e+189,2.2010997840945e-93,2.20786726085785e-93,100,400
